id,video_url,label
795,storage/bout/Tu7Z2ZGR6qo/combined/752.mp4,Attack left
802,storage/bout/Tu7Z2ZGR6qo/combined/850.mp4,Attack left
12950,storage/bout/TOOp7oCowt8/combined/589.mp4,Attack left
7563,storage/bout/xBPM_PxQZKE/combined/499.mp4,Attack left
11197,storage/bout/v7-6M0-2V9k/combined/879.mp4,Attack left
4156,storage/bout/Ecv6O3M0YX8/combined/624.mp4,Attack left
6364,storage/bout/KSMTA-847B0/combined/143.mp4,Attack left
5107,storage/bout/Ud3u2HfOPfU/combined/393.mp4,Attack left
2042,storage/bout/X-N7HlA-J9U/combined/391.mp4,Attack left
13356,storage/bout/06gBCOfOh8o/combined/547.mp4,Attack left
6375,storage/bout/KSMTA-847B0/combined/374.mp4,Attack left
9270,storage/bout/Np9ny63JiHs/combined/456.mp4,Attack left
3892,storage/bout/HxDB72raPTo/combined/715.mp4,Attack left
814,storage/bout/-_SxyNlLzak/combined/103.mp4,Attack left
2870,storage/bout/JNtMt-G2_FY/combined/75.mp4,Attack left
1788,storage/bout/opv8XjXYvC4/clips/582.mp4,Attack left
5960,storage/bout/NTEfm7wUePM/combined/1002.mp4,Attack left
1565,storage/bout/s8F7ikXMSmI/combined/246.mp4,Attack left
8880,storage/bout/EXT7EZtHO5Q/combined/297.mp4,Attack left
776,storage/bout/Tu7Z2ZGR6qo/combined/147.mp4,Attack left
2094,storage/bout/1qB9LXKvWno/combined/139.mp4,Attack left
6130,storage/bout/0zWNafKoh7o/combined/820.mp4,Attack left
5380,storage/bout/FSIveKYWNy0/combined/1040.mp4,Attack left
35,storage/bout/3z2t7ZRRVFk/combined/308.mp4,Attack left
1832,storage/bout/EN3RMrYKIAU/combined/1001.mp4,Attack left
1513,storage/bout/93PbREV0iDM/combined/674.mp4,Attack left
6499,storage/bout/MPwP9535oqc/combined/178.mp4,Attack left
3589,storage/bout/YSeodi2Crk8/combined/582.mp4,Attack left
231,storage/bout/Mp2sELd-4Sg/combined/444.mp4,Attack left
861,storage/bout/xH8ih_1PZOY/combined/453.mp4,Attack left
69,storage/bout/YjceRJadCtU/combined/307.mp4,Attack left
1400,storage/bout/IRjv6luKW-E/combined/341.mp4,Attack left
525,storage/bout/J3-mT2Z-MbE/combined/88.mp4,Attack left
6681,storage/bout/_0YkszExQRs/combined/630.mp4,Attack left
11057,storage/bout/VEH24eQX7VM/combined/367.mp4,Attack left
1213,storage/bout/cmkqTleOjpQ/combined/127.mp4,Attack left
715,storage/bout/89KjitqMIx8/combined/176.mp4,Attack left
2767,storage/bout/Nee8wqhAWOk/combined/490.mp4,Attack left
815,storage/bout/-_SxyNlLzak/combined/1062.mp4,Attack left
298,storage/bout/ZRPxZGW-384/combined/651.mp4,Attack left
632,storage/bout/7j7-8DO_500/combined/1115.mp4,Attack left
6813,storage/bout/CK6-kL-M9jU/combined/238.mp4,Attack left
6179,storage/bout/HQIMqyFaTgk/combined/157.mp4,Attack left
5654,storage/bout/UoLyvkdaIQo/combined/246.mp4,Attack left
6136,storage/bout/0zWNafKoh7o/combined/991.mp4,Attack left
2949,storage/bout/q9Jh5biBBIQ/clips/740.mp4,Attack left
2979,storage/bout/29OxE9NOAaY/combined/738.mp4,Attack left
560,storage/bout/EAE5Fd8lk-I/combined/1069.mp4,Attack left
12228,storage/bout/BDtFWrmUPzI/combined/396.mp4,Attack left
1513,storage/bout/93PbREV0iDM/combined/674.mp4,Attack left
1374,storage/bout/f1SlL8ZhCAc/combined/534.mp4,Attack left
592,storage/bout/EAE5Fd8lk-I/combined/966.mp4,Attack left
4505,storage/bout/v0aNYWTjpn0/combined/905.mp4,Attack left
3892,storage/bout/HxDB72raPTo/combined/715.mp4,Attack left
525,storage/bout/J3-mT2Z-MbE/combined/88.mp4,Attack left
822,storage/bout/-_SxyNlLzak/combined/272.mp4,Attack left
12603,storage/bout/VymB-J3YKcY/combined/207.mp4,Attack left
2042,storage/bout/X-N7HlA-J9U/combined/391.mp4,Attack left
7485,storage/bout/Vze2P9XO2qM/combined/295.mp4,Attack left
11215,storage/bout/TUmXN1RvhuU/combined/308.mp4,Attack left
895,storage/bout/n56kfujT0Sk/combined/59.mp4,Attack left
7836,storage/bout/JrDifP8p0C4/combined/1302.mp4,Attack left
6987,storage/bout/0U6u6wqUB1o/combined/781.mp4,Attack left
887,storage/bout/n56kfujT0Sk/combined/364.mp4,Attack left
5462,storage/bout/O2DeJmIGhdk/combined/503.mp4,Attack left
10118,storage/bout/PDa4WyiLJq0/combined/158.mp4,Attack left
2639,storage/bout/3s8JO9xpnvE/combined/653.mp4,Attack left
1656,storage/bout/D59YO1AnJqA/combined/184.mp4,Attack left
11057,storage/bout/VEH24eQX7VM/combined/367.mp4,Attack left
4420,storage/bout/dy3GTBt0gSk/combined/614.mp4,Attack left
2539,storage/bout/q0U2DAQIO_U/combined/1425.mp4,Attack left
725,storage/bout/89KjitqMIx8/combined/395.mp4,Attack left
1136,storage/bout/QeHo5Qsuh1A/combined/765.mp4,Attack left
2745,storage/bout/Nee8wqhAWOk/combined/1046.mp4,Attack left
6364,storage/bout/KSMTA-847B0/combined/143.mp4,Attack left
221,storage/bout/Mp2sELd-4Sg/combined/289.mp4,Attack left
7080,storage/bout/lU26reX_5kE/combined/155.mp4,Attack left
3612,storage/bout/bH3drPAA0Ck/combined/472.mp4,Attack left
3870,storage/bout/HxDB72raPTo/combined/1124.mp4,Attack left
2250,storage/bout/cBQNPyOrE4s/combined/119.mp4,Attack left
173,storage/bout/mm_ZMFNSg2I/combined/742.mp4,Attack left
8605,storage/bout/W5LzE86iPik/combined/205.mp4,Attack left
6798,storage/bout/CPEuqV5FAYg/combined/448.mp4,Attack left
233,storage/bout/Mp2sELd-4Sg/combined/467.mp4,Attack left
1391,storage/bout/IRjv6luKW-E/combined/139.mp4,Attack left
2165,storage/bout/DbtbovVrfwQ/combined/37.mp4,Attack left
5288,storage/bout/BjU-60SlwHY/combined/705.mp4,Attack left
3316,storage/bout/5FjKkrsuWK4/combined/92.mp4,Attack left
9223,storage/bout/dYk8zAoPhIU/combined/731.mp4,Attack left
1714,storage/bout/Ebj5yWjCdj0/combined/111.mp4,Attack left
186,storage/bout/eaps5bn10Vw/combined/1299.mp4,Attack left
1373,storage/bout/f1SlL8ZhCAc/combined/444.mp4,Attack left
1656,storage/bout/D59YO1AnJqA/combined/184.mp4,Attack left
10023,storage/bout/L2OLduNXeTA/combined/416.mp4,Attack left
5928,storage/bout/9wjg43I57r4/combined/203.mp4,Attack left
1726,storage/bout/Ebj5yWjCdj0/combined/327.mp4,Attack left
4012,storage/bout/rdHgMGY7uuI/combined/1274.mp4,Attack left
3589,storage/bout/YSeodi2Crk8/combined/582.mp4,Attack left
11424,storage/bout/NukU6xh2JFw/combined/447.mp4,Attack left
11057,storage/bout/VEH24eQX7VM/combined/367.mp4,Attack left
6681,storage/bout/_0YkszExQRs/combined/630.mp4,Attack left
4551,storage/bout/L9ezLAKRTy8/combined/1082.mp4,Attack left
5016,storage/bout/CpktNiu5_ik/combined/336.mp4,Attack left
1119,storage/bout/QeHo5Qsuh1A/combined/142.mp4,Attack left
279,storage/bout/ZRPxZGW-384/combined/169.mp4,Attack left
4536,storage/bout/popKQT0DoMs/combined/729.mp4,Attack left
107,storage/bout/sEuHDNqlLiw/combined/598.mp4,Attack left
953,storage/bout/FbM6M0uYPMU/combined/130.mp4,Attack left
1336,storage/bout/8_yX1HRpDgk/combined/326.mp4,Attack left
848,storage/bout/xH8ih_1PZOY/combined/1177.mp4,Attack left
3988,storage/bout/wbd_UQcof64/combined/621.mp4,Attack left
265,storage/bout/qG5H_HbbZsg/combined/691.mp4,Attack left
2221,storage/bout/isvIrL08qmo/combined/156.mp4,Attack left
4591,storage/bout/V0ntzxEu2ng/combined/587.mp4,Attack left
525,storage/bout/J3-mT2Z-MbE/combined/88.mp4,Attack left
8451,storage/bout/XkPMQIn5kNI/combined/1032.mp4,Attack left
231,storage/bout/Mp2sELd-4Sg/combined/444.mp4,Attack left
1696,storage/bout/6_vSs8pZ1GU/combined/314.mp4,Attack left
2104,storage/bout/1qB9LXKvWno/combined/346.mp4,Attack left
4281,storage/bout/3plXwLGn4yM/combined/153.mp4,Attack left
1826,storage/bout/fVrmBvz8n74/combined/783.mp4,Attack left
1029,storage/bout/CF4cZh0zO94/combined/233.mp4,Attack left
5922,storage/bout/2zyRcGCO1P8/combined/987.mp4,Attack left
525,storage/bout/J3-mT2Z-MbE/combined/88.mp4,Attack left
7441,storage/bout/MNPfbOSDdGY/combined/755.mp4,Attack left
606,storage/bout/P5FXJs17MBs/combined/343.mp4,Attack left
1111,storage/bout/CD_OaN263kM/combined/995.mp4,Attack left
1506,storage/bout/93PbREV0iDM/combined/471.mp4,Attack left
887,storage/bout/n56kfujT0Sk/combined/364.mp4,Attack left
1519,storage/bout/93PbREV0iDM/combined/894.mp4,Attack left
1957,storage/bout/9HE-fFeM83g/combined/895.mp4,Attack left
658,storage/bout/lyUzYxaDQlw/combined/1080.mp4,Attack left
116,storage/bout/sEuHDNqlLiw/combined/791.mp4,Attack left
9778,storage/bout/QdiXOCfTonQ/combined/491.mp4,Attack left
8273,storage/bout/ZasP1wQaHF4/combined/349.mp4,Attack left
5322,storage/bout/Vd49gn8jUv8/combined/843.mp4,Attack left
5357,storage/bout/09qM0tJwtSg/combined/260.mp4,Attack left
1957,storage/bout/9HE-fFeM83g/combined/895.mp4,Attack left
13356,storage/bout/06gBCOfOh8o/combined/547.mp4,Attack left
7060,storage/bout/ZpfkSLFMS74/combined/203.mp4,Attack left
9751,storage/bout/h0WWY-7talc/combined/522.mp4,Attack left
6143,storage/bout/htin80dcMQc/combined/280.mp4,Attack left
1736,storage/bout/Ebj5yWjCdj0/combined/817.mp4,Attack left
12339,storage/bout/t1S5xnur2Ts/combined/265.mp4,Attack left
6712,storage/bout/VYWPmujVa28/combined/622.mp4,Attack left
6360,storage/bout/dlW-An23ldk/combined/785.mp4,Attack left
828,storage/bout/-_SxyNlLzak/combined/566.mp4,Attack left
4162,storage/bout/Ecv6O3M0YX8/combined/778.mp4,Attack left
2364,storage/bout/u4YrKZ-lAIo/combined/649.mp4,Attack left
9562,storage/bout/z8oa8rj9B08/combined/776.mp4,Attack left
560,storage/bout/EAE5Fd8lk-I/combined/1069.mp4,Attack left
2546,storage/bout/q0U2DAQIO_U/combined/1527.mp4,Attack left
10811,storage/bout/3LYVgcfXpMY/combined/995.mp4,Attack left
1466,storage/bout/NG8cgGQ6x9c/combined/237.mp4,Attack left
984,storage/bout/FbM6M0uYPMU/combined/977.mp4,Attack left
237,storage/bout/qG5H_HbbZsg/combined/1041.mp4,Attack left
3988,storage/bout/wbd_UQcof64/combined/621.mp4,Attack left
7009,storage/bout/44qMAQwhKAc/combined/369.mp4,Attack left
8815,storage/bout/qJ4fKFbITCQ/combined/528.mp4,Attack left
4878,storage/bout/52V-Zh8Ekmg/combined/978.mp4,Attack left
13095,storage/bout/uAtdCvUwEpE/combined/116.mp4,Attack left
11156,storage/bout/2yvYSq6haos/combined/599.mp4,Attack left
2832,storage/bout/mvxAy3U2ihI/combined/358.mp4,Attack left
4694,storage/bout/hXiF38sObww/combined/757.mp4,Attack left
11406,storage/bout/qrwrNr4enuE/combined/790.mp4,Attack left
4466,storage/bout/8QTK7ZIKeiY/combined/463.mp4,Attack left
11339,storage/bout/b_aPI6mdJ5w/combined/966.mp4,Attack left
230,storage/bout/Mp2sELd-4Sg/combined/424.mp4,Attack left
7049,storage/bout/rqfoGI-UWxM/combined/693.mp4,Attack left
148,storage/bout/mm_ZMFNSg2I/combined/1119.mp4,Attack left
1947,storage/bout/9HE-fFeM83g/combined/404.mp4,Attack left
9223,storage/bout/dYk8zAoPhIU/combined/731.mp4,Attack left
4536,storage/bout/popKQT0DoMs/combined/729.mp4,Attack left
2704,storage/bout/ftEk-vXE0KM/combined/36.mp4,Attack left
6559,storage/bout/inmRjJbEffk/combined/724.mp4,Attack left
3872,storage/bout/HxDB72raPTo/combined/137.mp4,Attack left
773,storage/bout/Tu7Z2ZGR6qo/combined/1033.mp4,Attack left
493,storage/bout/J3-mT2Z-MbE/combined/235.mp4,Attack left
2135,storage/bout/W28DXlCryQs/combined/367.mp4,Attack left
11677,storage/bout/J0evLk63i0Q/combined/612.mp4,Attack left
10070,storage/bout/Fndq860ajtI/combined/469.mp4,Attack left
8066,storage/bout/vwJbv7LmUNc/combined/421.mp4,Attack left
12339,storage/bout/t1S5xnur2Ts/combined/265.mp4,Attack left
286,storage/bout/ZRPxZGW-384/combined/409.mp4,Attack left
6740,storage/bout/CU_kcezU0Eg/combined/57.mp4,Attack left
7334,storage/bout/YyHBS6wF7IM/combined/199.mp4,Attack left
5404,storage/bout/FSIveKYWNy0/combined/653.mp4,Attack left
1107,storage/bout/CD_OaN263kM/combined/69.mp4,Attack left
642,storage/bout/7j7-8DO_500/combined/517.mp4,Attack left
812,storage/bout/-_SxyNlLzak/combined/1008.mp4,Attack left
1920,storage/bout/CGJ66jNWt5c/combined/831.mp4,Attack left
5357,storage/bout/09qM0tJwtSg/combined/260.mp4,Attack left
2073,storage/bout/6yduhKstoUg/combined/490.mp4,Attack left
1837,storage/bout/EN3RMrYKIAU/combined/1161.mp4,Attack left
7199,storage/bout/kE6S9SZ96zA/combined/764.mp4,Attack left
7009,storage/bout/44qMAQwhKAc/combined/369.mp4,Attack left
11751,storage/bout/PUqHNz1jpFw/combined/906.mp4,Attack left
9552,storage/bout/z8oa8rj9B08/combined/437.mp4,Attack left
298,storage/bout/ZRPxZGW-384/combined/651.mp4,Attack left
3416,storage/bout/bI9CTfIwXr0/combined/152.mp4,Attack left
5990,storage/bout/Un9MorYZP0k/combined/1259.mp4,Attack left
1573,storage/bout/s8F7ikXMSmI/combined/484.mp4,Attack left
295,storage/bout/ZRPxZGW-384/combined/625.mp4,Attack left
5380,storage/bout/FSIveKYWNy0/combined/1040.mp4,Attack left
6065,storage/bout/dYIV-QiC7XI/combined/154.mp4,Attack left
55,storage/bout/YjceRJadCtU/combined/1095.mp4,Attack left
559,storage/bout/EAE5Fd8lk-I/combined/1048.mp4,Attack left
1142,storage/bout/QeHo5Qsuh1A/combined/957.mp4,Attack left
9156,storage/bout/o3yJ3MPRJRg/combined/423.mp4,Attack left
2105,storage/bout/1qB9LXKvWno/combined/387.mp4,Attack left
268,storage/bout/qG5H_HbbZsg/combined/776.mp4,Attack left
13095,storage/bout/uAtdCvUwEpE/combined/116.mp4,Attack left
11254,storage/bout/xugLXfvpt84/combined/421.mp4,Attack left
11197,storage/bout/v7-6M0-2V9k/combined/879.mp4,Attack left
6588,storage/bout/i67Vwap7pTY/combined/613.mp4,Attack left
1618,storage/bout/bTBgOaQ5EFg/combined/759.mp4,Attack left
2195,storage/bout/tGv8VVmpxyE/clips/195.mp4,Attack left
6313,storage/bout/FIzrOZSBvzQ/combined/1309.mp4,Attack left
578,storage/bout/EAE5Fd8lk-I/combined/532.mp4,Attack left
6798,storage/bout/CPEuqV5FAYg/combined/448.mp4,Attack left
6681,storage/bout/_0YkszExQRs/combined/630.mp4,Attack left
6626,storage/bout/hgxzvqPcWkI/combined/1160.mp4,Attack left
632,storage/bout/7j7-8DO_500/combined/1115.mp4,Attack left
11488,storage/bout/bOYustuEs7o/combined/1607.mp4,Attack left
9613,storage/bout/eola32yKxg4/combined/263.mp4,Attack left
5908,storage/bout/2zyRcGCO1P8/combined/530.mp4,Attack left
320,storage/bout/B2AcbKUaunY/combined/421.mp4,Attack left
2094,storage/bout/1qB9LXKvWno/combined/139.mp4,Attack left
8375,storage/bout/IZymL9Zz8sw/combined/648.mp4,Attack left
3956,storage/bout/5YdF8DE9sLc/combined/1800.mp4,Attack left
612,storage/bout/P5FXJs17MBs/combined/451.mp4,Attack left
11435,storage/bout/NukU6xh2JFw/combined/800.mp4,Attack left
9688,storage/bout/R83fU3cfqh0/combined/569.mp4,Attack left
644,storage/bout/7j7-8DO_500/combined/564.mp4,Attack left
2546,storage/bout/q0U2DAQIO_U/combined/1527.mp4,Attack left
6375,storage/bout/KSMTA-847B0/combined/374.mp4,Attack left
320,storage/bout/B2AcbKUaunY/combined/421.mp4,Attack left
6306,storage/bout/O440rKTEmZs/combined/965.mp4,Attack left
4538,storage/bout/popKQT0DoMs/combined/768.mp4,Attack left
8626,storage/bout/W5LzE86iPik/combined/669.mp4,Attack left
10144,storage/bout/-O0cx9-B1kg/combined/113.mp4,Attack left
516,storage/bout/J3-mT2Z-MbE/combined/628.mp4,Attack left
6352,storage/bout/dlW-An23ldk/combined/474.mp4,Attack left
616,storage/bout/P5FXJs17MBs/combined/529.mp4,Attack left
5204,storage/bout/0cSMoqSH20s/combined/358.mp4,Attack left
5866,storage/bout/YzEJA9I3rMw/combined/575.mp4,Attack left
4143,storage/bout/Ecv6O3M0YX8/combined/365.mp4,Attack left
1418,storage/bout/IRjv6luKW-E/combined/802.mp4,Attack left
1623,storage/bout/NFtnw0THROM/combined/257.mp4,Attack left
1106,storage/bout/CD_OaN263kM/combined/618.mp4,Attack left
7465,storage/bout/fD2TGv8o0gU/combined/538.mp4,Attack left
3456,storage/bout/hXgmvbinTJI/combined/302.mp4,Attack left
5473,storage/bout/O2DeJmIGhdk/combined/834.mp4,Attack left
9682,storage/bout/R83fU3cfqh0/combined/301.mp4,Attack left
12603,storage/bout/VymB-J3YKcY/combined/207.mp4,Attack left
1469,storage/bout/NG8cgGQ6x9c/combined/282.mp4,Attack left
434,storage/bout/EyIR4QUNMKE/combined/262.mp4,Attack left
827,storage/bout/-_SxyNlLzak/combined/550.mp4,Attack left
6588,storage/bout/i67Vwap7pTY/combined/613.mp4,Attack left
3253,storage/bout/SQRduNQEkEg/combined/633.mp4,Attack left
471,storage/bout/vankVXs9b7U/combined/553.mp4,Attack left
7328,storage/bout/ro4wEi050yk/combined/881.mp4,Attack left
1727,storage/bout/Ebj5yWjCdj0/combined/357.mp4,Attack left
1336,storage/bout/8_yX1HRpDgk/combined/326.mp4,Attack left
394,storage/bout/brZNJV1ewIY/combined/794.mp4,Attack left
268,storage/bout/qG5H_HbbZsg/combined/776.mp4,Attack left
505,storage/bout/J3-mT2Z-MbE/combined/444.mp4,Attack left
8605,storage/bout/W5LzE86iPik/combined/205.mp4,Attack left
3589,storage/bout/YSeodi2Crk8/combined/582.mp4,Attack left
1176,storage/bout/zoSBkNh8dIs/combined/575.mp4,Attack left
1324,storage/bout/xhgPF0DG7yU/combined/917.mp4,Attack left
3956,storage/bout/5YdF8DE9sLc/combined/1800.mp4,Attack left
3170,storage/bout/9CJCg-_YCrQ/combined/390.mp4,Attack left
2067,storage/bout/6yduhKstoUg/combined/353.mp4,Attack left
5107,storage/bout/Ud3u2HfOPfU/combined/393.mp4,Attack left
5987,storage/bout/Un9MorYZP0k/combined/1192.mp4,Attack left
1739,storage/bout/Ebj5yWjCdj0/combined/945.mp4,Attack left
1513,storage/bout/93PbREV0iDM/combined/674.mp4,Attack left
8214,storage/bout/XilnUr78Wk0/combined/655.mp4,Attack left
2151,storage/bout/DbtbovVrfwQ/combined/113.mp4,Attack left
174,storage/bout/mm_ZMFNSg2I/combined/753.mp4,Attack left
8867,storage/bout/EXT7EZtHO5Q/combined/1224.mp4,Attack left
4666,storage/bout/I2HayaW5KE4/combined/92.mp4,Attack left
8779,storage/bout/0UaVSCjaKR8/combined/307.mp4,Attack left
11744,storage/bout/PUqHNz1jpFw/combined/728.mp4,Attack left
552,storage/bout/M8YlcHl3kVg/combined/774.mp4,Attack left
10144,storage/bout/-O0cx9-B1kg/combined/113.mp4,Attack left
1024,storage/bout/CF4cZh0zO94/combined/1144.mp4,Attack left
1351,storage/bout/8_yX1HRpDgk/combined/650.mp4,Attack left
8867,storage/bout/EXT7EZtHO5Q/combined/1224.mp4,Attack left
6681,storage/bout/_0YkszExQRs/combined/630.mp4,Attack left
3386,storage/bout/PTAe3O6rmAA/combined/352.mp4,Attack left
5923,storage/bout/9wjg43I57r4/combined/115.mp4,Attack left
9098,storage/bout/iAGV9embmWc/combined/679.mp4,Attack left
1968,storage/bout/YjceRJadCtU/combined/1191.mp4,Attack left
4551,storage/bout/L9ezLAKRTy8/combined/1082.mp4,Attack left
106,storage/bout/sEuHDNqlLiw/combined/546.mp4,Attack left
9751,storage/bout/h0WWY-7talc/combined/522.mp4,Attack left
2035,storage/bout/X-N7HlA-J9U/combined/275.mp4,Attack left
8815,storage/bout/qJ4fKFbITCQ/combined/528.mp4,Attack left
1545,storage/bout/smatp6vZ2dg/combined/83.mp4,Attack left
4281,storage/bout/3plXwLGn4yM/combined/153.mp4,Attack left
861,storage/bout/xH8ih_1PZOY/combined/453.mp4,Attack left
3964,storage/bout/5YdF8DE9sLc/combined/325.mp4,Attack left
12228,storage/bout/BDtFWrmUPzI/combined/396.mp4,Attack left
6720,storage/bout/CU_kcezU0Eg/combined/133.mp4,Attack left
7102,storage/bout/lU26reX_5kE/combined/587.mp4,Attack left
6903,storage/bout/SzHoFb1z36o/combined/992.mp4,Attack left
2315,storage/bout/yimYTSQ0uR4/combined/105.mp4,Attack left
4994,storage/bout/L-fuTJsTBO0/combined/705.mp4,Attack left
7103,storage/bout/lU26reX_5kE/combined/601.mp4,Attack left
3069,storage/bout/_s-f1XdBvUk/combined/272.mp4,Attack left
5990,storage/bout/Un9MorYZP0k/combined/1259.mp4,Attack left
1611,storage/bout/bTBgOaQ5EFg/combined/646.mp4,Attack left
11713,storage/bout/ZXKEj6eWCsc/combined/706.mp4,Attack left
5415,storage/bout/FSIveKYWNy0/combined/980.mp4,Attack left
2879,storage/bout/UEmfqghE6yQ/combined/316.mp4,Attack left
920,storage/bout/WtLno1Z9mEw/combined/26.mp4,Attack left
11955,storage/bout/BgHDAM0pSRI/combined/430.mp4,Attack left
256,storage/bout/qG5H_HbbZsg/combined/420.mp4,Attack left
5164,storage/bout/5PwlF7Kelag/combined/271.mp4,Attack left
1727,storage/bout/Ebj5yWjCdj0/combined/357.mp4,Attack left
2602,storage/bout/rHZ6FyV6x3g/combined/293.mp4,Attack left
87,storage/bout/sEuHDNqlLiw/combined/1000.mp4,Attack left
5922,storage/bout/2zyRcGCO1P8/combined/987.mp4,Attack left
1826,storage/bout/fVrmBvz8n74/combined/783.mp4,Attack left
1506,storage/bout/93PbREV0iDM/combined/471.mp4,Attack left
4307,storage/bout/3plXwLGn4yM/combined/994.mp4,Attack left
8703,storage/bout/6Yl55tMWInU/combined/859.mp4,Attack left
224,storage/bout/Mp2sELd-4Sg/combined/335.mp4,Attack left
8066,storage/bout/vwJbv7LmUNc/combined/421.mp4,Attack left
12136,storage/bout/sgjtC6KuIBU/combined/585.mp4,Attack left
491,storage/bout/J3-mT2Z-MbE/combined/188.mp4,Attack left
9223,storage/bout/dYk8zAoPhIU/combined/731.mp4,Attack left
5916,storage/bout/2zyRcGCO1P8/combined/850.mp4,Attack left
5878,storage/bout/YzEJA9I3rMw/combined/879.mp4,Attack left
2883,storage/bout/UEmfqghE6yQ/combined/374.mp4,Attack left
598,storage/bout/P5FXJs17MBs/combined/187.mp4,Attack left
6020,storage/bout/Un9MorYZP0k/combined/928.mp4,Attack left
1142,storage/bout/QeHo5Qsuh1A/combined/957.mp4,Attack left
11389,storage/bout/qrwrNr4enuE/combined/375.mp4,Attack left
4361,storage/bout/ZrJJikmZQeA/combined/392.mp4,Attack left
6143,storage/bout/htin80dcMQc/combined/280.mp4,Attack left
4235,storage/bout/zy_S_xYpFy0/combined/144.mp4,Attack left
420,storage/bout/gB2fVFdAMxo/combined/660.mp4,Attack left
2857,storage/bout/JNtMt-G2_FY/combined/39.mp4,Attack left
2251,storage/bout/cBQNPyOrE4s/combined/130.mp4,Attack left
2949,storage/bout/q9Jh5biBBIQ/clips/740.mp4,Attack left
8164,storage/bout/yvwe8631Oks/combined/876.mp4,Attack left
1656,storage/bout/D59YO1AnJqA/combined/184.mp4,Attack left
8822,storage/bout/qJ4fKFbITCQ/combined/820.mp4,Attack left
6914,storage/bout/kSjjYH1o2Ig/combined/327.mp4,Attack left
2588,storage/bout/BRXVmmf4eeQ/combined/69.mp4,Attack left
13256,storage/bout/EpsuCN5Jxk4/combined/719.mp4,Attack left
3603,storage/bout/bH3drPAA0Ck/combined/1086.mp4,Attack left
1119,storage/bout/QeHo5Qsuh1A/combined/142.mp4,Attack left
8362,storage/bout/IZymL9Zz8sw/combined/142.mp4,Attack left
7086,storage/bout/lU26reX_5kE/combined/270.mp4,Attack left
525,storage/bout/J3-mT2Z-MbE/combined/88.mp4,Attack left
5038,storage/bout/CpktNiu5_ik/combined/869.mp4,Attack left
516,storage/bout/J3-mT2Z-MbE/combined/628.mp4,Attack left
6720,storage/bout/CU_kcezU0Eg/combined/133.mp4,Attack left
6712,storage/bout/VYWPmujVa28/combined/622.mp4,Attack left
1107,storage/bout/CD_OaN263kM/combined/69.mp4,Attack left
8301,storage/bout/7DOy2_SMmzA/combined/1268.mp4,Attack left
231,storage/bout/Mp2sELd-4Sg/combined/444.mp4,Attack left
9328,storage/bout/ZId7B8ofln8/combined/221.mp4,Attack left
2183,storage/bout/DbtbovVrfwQ/combined/811.mp4,Attack left
7290,storage/bout/u3j0ngIv8U0/combined/643.mp4,Attack left
4694,storage/bout/hXiF38sObww/combined/757.mp4,Attack left
1684,storage/bout/6_vSs8pZ1GU/combined/129.mp4,Attack left
1301,storage/bout/xhgPF0DG7yU/combined/210.mp4,Attack left
13095,storage/bout/uAtdCvUwEpE/combined/116.mp4,Attack left
13478,storage/bout/uJ4HnC2Vq9g/combined/1716.mp4,Attack left
10023,storage/bout/L2OLduNXeTA/combined/416.mp4,Attack left
1634,storage/bout/NFtnw0THROM/combined/767.mp4,Attack left
334,storage/bout/B2AcbKUaunY/combined/880.mp4,Attack left
5791,storage/bout/I_EHwPGlgpU/combined/279.mp4,Attack left
8164,storage/bout/yvwe8631Oks/combined/876.mp4,Attack left
2073,storage/bout/6yduhKstoUg/combined/490.mp4,Attack left
2602,storage/bout/rHZ6FyV6x3g/combined/293.mp4,Attack left
7336,storage/bout/YyHBS6wF7IM/combined/225.mp4,Attack left
120,storage/bout/sEuHDNqlLiw/combined/933.mp4,Attack left
1006,storage/bout/iOrQvwWHPTk/combined/515.mp4,Attack left
5987,storage/bout/Un9MorYZP0k/combined/1192.mp4,Attack left
2595,storage/bout/rHZ6FyV6x3g/combined/152.mp4,Attack left
3434,storage/bout/bI9CTfIwXr0/combined/707.mp4,Attack left
1400,storage/bout/IRjv6luKW-E/combined/341.mp4,Attack left
434,storage/bout/EyIR4QUNMKE/combined/262.mp4,Attack left
1583,storage/bout/s8F7ikXMSmI/combined/810.mp4,Attack left
3599,storage/bout/YSeodi2Crk8/combined/797.mp4,Attack left
9944,storage/bout/f6-lRgQ6KjQ/combined/423.mp4,Attack left
7788,storage/bout/a6CYOLhbGSQ/combined/521.mp4,Attack left
8273,storage/bout/ZasP1wQaHF4/combined/349.mp4,Attack left
2348,storage/bout/u4YrKZ-lAIo/combined/227.mp4,Attack left
5290,storage/bout/BjU-60SlwHY/combined/894.mp4,Attack left
12216,storage/bout/tGIGFuBPWYg/combined/998.mp4,Attack left
4466,storage/bout/8QTK7ZIKeiY/combined/463.mp4,Attack left
2168,storage/bout/DbtbovVrfwQ/combined/47.mp4,Attack left
776,storage/bout/Tu7Z2ZGR6qo/combined/147.mp4,Attack left
394,storage/bout/brZNJV1ewIY/combined/794.mp4,Attack left
525,storage/bout/J3-mT2Z-MbE/combined/88.mp4,Attack left
2595,storage/bout/rHZ6FyV6x3g/combined/152.mp4,Attack left
178,storage/bout/mm_ZMFNSg2I/combined/886.mp4,Attack left
3852,storage/bout/Fp_Z-O2WbT4/combined/319.mp4,Attack left
