id,video_url,labels
3150,data1/boxing_storage/3150.mp4,Right Hand Head Punch
4051,data1/boxing_storage/4051.mp4,Right Hand Head Punch
1879,data1/boxing_storage/1879.mp4,Right Hand Head Punch
2110,data1/boxing_storage/2110.mp4,Right Hand Head Punch
3880,data1/boxing_storage/3880.mp4,Right Hand Head Punch
136,data1/boxing_storage/136.mp4,Right Hand Head Punch
970,data1/boxing_storage/970.mp4,Right Hand Head Punch
3276,data1/boxing_storage/3276.mp4,Right Hand Head Punch
2108,data1/boxing_storage/2108.mp4,Right Hand Head Punch
2362,data1/boxing_storage/2362.mp4,Right Hand Head Punch
1280,data1/boxing_storage/1280.mp4,Right Hand Head Punch
465,data1/boxing_storage/465.mp4,Right Hand Head Punch
1470,data1/boxing_storage/1470.mp4,Right Hand Head Punch
2420,data1/boxing_storage/2420.mp4,Right Hand Head Punch
4428,data1/boxing_storage/4428.mp4,Right Hand Head Punch
3974,data1/boxing_storage/3974.mp4,Right Hand Head Punch
4084,data1/boxing_storage/4084.mp4,Right Hand Head Punch
2067,data1/boxing_storage/2067.mp4,Right Hand Head Punch
2915,data1/boxing_storage/2915.mp4,Right Hand Head Punch
2642,data1/boxing_storage/2642.mp4,Right Hand Head Punch
1973,data1/boxing_storage/1973.mp4,Right Hand Head Punch
807,data1/boxing_storage/807.mp4,Right Hand Head Punch
393,data1/boxing_storage/393.mp4,Right Hand Head Punch
565,data1/boxing_storage/565.mp4,Right Hand Head Punch
2108,data1/boxing_storage/2108.mp4,Right Hand Head Punch
180,data1/boxing_storage/180.mp4,Right Hand Head Punch
2463,data1/boxing_storage/2463.mp4,Right Hand Head Punch
2524,data1/boxing_storage/2524.mp4,Right Hand Head Punch
2922,data1/boxing_storage/2922.mp4,Right Hand Head Punch
849,data1/boxing_storage/849.mp4,Right Hand Head Punch
807,data1/boxing_storage/807.mp4,Right Hand Head Punch
2951,data1/boxing_storage/2951.mp4,Right Hand Head Punch
253,data1/boxing_storage/253.mp4,Right Hand Head Punch
612,data1/boxing_storage/612.mp4,Right Hand Head Punch
3858,data1/boxing_storage/3858.mp4,Right Hand Head Punch
259,data1/boxing_storage/259.mp4,Right Hand Head Punch
1050,data1/boxing_storage/1050.mp4,Right Hand Head Punch
2115,data1/boxing_storage/2115.mp4,Right Hand Head Punch
1238,data1/boxing_storage/1238.mp4,Right Hand Head Punch
3476,data1/boxing_storage/3476.mp4,Right Hand Head Punch
752,data1/boxing_storage/752.mp4,Right Hand Head Punch
903,data1/boxing_storage/903.mp4,Right Hand Head Punch
1218,data1/boxing_storage/1218.mp4,Right Hand Head Punch
4074,data1/boxing_storage/4074.mp4,Right Hand Head Punch
1282,data1/boxing_storage/1282.mp4,Right Hand Head Punch
3608,data1/boxing_storage/3608.mp4,Right Hand Head Punch
4189,data1/boxing_storage/4189.mp4,Right Hand Head Punch
3110,data1/boxing_storage/3110.mp4,Right Hand Head Punch
46,data1/boxing_storage/46.mp4,Right Hand Head Punch
461,data1/boxing_storage/461.mp4,Right Hand Head Punch
2572,data1/boxing_storage/2572.mp4,Right Hand Head Punch
1403,data1/boxing_storage/1403.mp4,Right Hand Head Punch
1263,data1/boxing_storage/1263.mp4,Right Hand Head Punch
2693,data1/boxing_storage/2693.mp4,Right Hand Head Punch
960,data1/boxing_storage/960.mp4,Right Hand Head Punch
3562,data1/boxing_storage/3562.mp4,Right Hand Head Punch
927,data1/boxing_storage/927.mp4,Right Hand Head Punch
935,data1/boxing_storage/935.mp4,Right Hand Head Punch
2099,data1/boxing_storage/2099.mp4,Right Hand Head Punch
4426,data1/boxing_storage/4426.mp4,Right Hand Head Punch
3476,data1/boxing_storage/3476.mp4,Right Hand Head Punch
1082,data1/boxing_storage/1082.mp4,Right Hand Head Punch
2687,data1/boxing_storage/2687.mp4,Right Hand Head Punch
199,data1/boxing_storage/199.mp4,Right Hand Head Punch
906,data1/boxing_storage/906.mp4,Right Hand Head Punch
2223,data1/boxing_storage/2223.mp4,Right Hand Head Punch
1858,data1/boxing_storage/1858.mp4,Right Hand Head Punch
3525,data1/boxing_storage/3525.mp4,Right Hand Head Punch
2586,data1/boxing_storage/2586.mp4,Right Hand Head Punch
1969,data1/boxing_storage/1969.mp4,Right Hand Head Punch
4601,data1/boxing_storage/4601.mp4,Right Hand Head Punch
1879,data1/boxing_storage/1879.mp4,Right Hand Head Punch
2615,data1/boxing_storage/2615.mp4,Right Hand Head Punch
3600,data1/boxing_storage/3600.mp4,Right Hand Head Punch
2659,data1/boxing_storage/2659.mp4,Right Hand Head Punch
1808,data1/boxing_storage/1808.mp4,Right Hand Head Punch
1224,data1/boxing_storage/1224.mp4,Right Hand Head Punch
1676,data1/boxing_storage/1676.mp4,Right Hand Head Punch
747,data1/boxing_storage/747.mp4,Right Hand Head Punch
4464,data1/boxing_storage/4464.mp4,Right Hand Head Punch
407,data1/boxing_storage/407.mp4,Right Hand Head Punch
1394,data1/boxing_storage/1394.mp4,Right Hand Head Punch
2191,data1/boxing_storage/2191.mp4,Right Hand Head Punch
4394,data1/boxing_storage/4394.mp4,Right Hand Head Punch
2362,data1/boxing_storage/2362.mp4,Right Hand Head Punch
1026,data1/boxing_storage/1026.mp4,Right Hand Head Punch
924,data1/boxing_storage/924.mp4,Right Hand Head Punch
548,data1/boxing_storage/548.mp4,Right Hand Head Punch
3951,data1/boxing_storage/3951.mp4,Right Hand Head Punch
2770,data1/boxing_storage/2770.mp4,Right Hand Head Punch
253,data1/boxing_storage/253.mp4,Right Hand Head Punch
712,data1/boxing_storage/712.mp4,Right Hand Head Punch
2392,data1/boxing_storage/2392.mp4,Right Hand Head Punch
951,data1/boxing_storage/951.mp4,Right Hand Head Punch
3562,data1/boxing_storage/3562.mp4,Right Hand Head Punch
4202,data1/boxing_storage/4202.mp4,Right Hand Head Punch
1235,data1/boxing_storage/1235.mp4,Right Hand Head Punch
3491,data1/boxing_storage/3491.mp4,Right Hand Head Punch
335,data1/boxing_storage/335.mp4,Right Hand Head Punch
3622,data1/boxing_storage/3622.mp4,Right Hand Head Punch
2492,data1/boxing_storage/2492.mp4,Right Hand Head Punch
2422,data1/boxing_storage/2422.mp4,Right Hand Head Punch
4583,data1/boxing_storage/4583.mp4,Right Hand Head Punch
1951,data1/boxing_storage/1951.mp4,Right Hand Head Punch
13,data1/boxing_storage/13.mp4,Right Hand Head Punch
2074,data1/boxing_storage/2074.mp4,Right Hand Head Punch
1895,data1/boxing_storage/1895.mp4,Right Hand Head Punch
1073,data1/boxing_storage/1073.mp4,Right Hand Head Punch
2638,data1/boxing_storage/2638.mp4,Right Hand Head Punch
1076,data1/boxing_storage/1076.mp4,Right Hand Head Punch
2655,data1/boxing_storage/2655.mp4,Right Hand Head Punch
1986,data1/boxing_storage/1986.mp4,Right Hand Head Punch
2171,data1/boxing_storage/2171.mp4,Right Hand Head Punch
4563,data1/boxing_storage/4563.mp4,Right Hand Head Punch
659,data1/boxing_storage/659.mp4,Right Hand Head Punch
755,data1/boxing_storage/755.mp4,Right Hand Head Punch
335,data1/boxing_storage/335.mp4,Right Hand Head Punch
2883,data1/boxing_storage/2883.mp4,Right Hand Head Punch
3803,data1/boxing_storage/3803.mp4,Right Hand Head Punch
3726,data1/boxing_storage/3726.mp4,Right Hand Head Punch
951,data1/boxing_storage/951.mp4,Right Hand Head Punch
4583,data1/boxing_storage/4583.mp4,Right Hand Head Punch
4507,data1/boxing_storage/4507.mp4,Right Hand Head Punch
846,data1/boxing_storage/846.mp4,Right Hand Head Punch
489,data1/boxing_storage/489.mp4,Right Hand Head Punch
1215,data1/boxing_storage/1215.mp4,Right Hand Head Punch
1148,data1/boxing_storage/1148.mp4,Right Hand Head Punch
4269,data1/boxing_storage/4269.mp4,Right Hand Head Punch
1260,data1/boxing_storage/1260.mp4,Right Hand Head Punch
3742,data1/boxing_storage/3742.mp4,Right Hand Head Punch
1251,data1/boxing_storage/1251.mp4,Right Hand Head Punch
3615,data1/boxing_storage/3615.mp4,Right Hand Head Punch
2780,data1/boxing_storage/2780.mp4,Right Hand Head Punch
2346,data1/boxing_storage/2346.mp4,Right Hand Head Punch
2125,data1/boxing_storage/2125.mp4,Right Hand Head Punch
275,data1/boxing_storage/275.mp4,Right Hand Head Punch
1280,data1/boxing_storage/1280.mp4,Right Hand Head Punch
1699,data1/boxing_storage/1699.mp4,Right Hand Head Punch
2722,data1/boxing_storage/2722.mp4,Right Hand Head Punch
802,data1/boxing_storage/802.mp4,Right Hand Head Punch
2191,data1/boxing_storage/2191.mp4,Right Hand Head Punch
2675,data1/boxing_storage/2675.mp4,Right Hand Head Punch
2018,data1/boxing_storage/2018.mp4,Right Hand Head Punch
2930,data1/boxing_storage/2930.mp4,Right Hand Head Punch
1440,data1/boxing_storage/1440.mp4,Right Hand Head Punch
3592,data1/boxing_storage/3592.mp4,Right Hand Head Punch
2477,data1/boxing_storage/2477.mp4,Right Hand Head Punch
62,data1/boxing_storage/62.mp4,Right Hand Head Punch
1818,data1/boxing_storage/1818.mp4,Right Hand Head Punch
4089,data1/boxing_storage/4089.mp4,Right Hand Head Punch
4380,data1/boxing_storage/4380.mp4,Right Hand Head Punch
1946,data1/boxing_storage/1946.mp4,Right Hand Head Punch
2164,data1/boxing_storage/2164.mp4,Right Hand Head Punch
3696,data1/boxing_storage/3696.mp4,Right Hand Head Punch
2018,data1/boxing_storage/2018.mp4,Right Hand Head Punch
37,data1/boxing_storage/37.mp4,Right Hand Head Punch
693,data1/boxing_storage/693.mp4,Right Hand Head Punch
1895,data1/boxing_storage/1895.mp4,Right Hand Head Punch
3742,data1/boxing_storage/3742.mp4,Right Hand Head Punch
540,data1/boxing_storage/540.mp4,Right Hand Head Punch
3525,data1/boxing_storage/3525.mp4,Right Hand Head Punch
3875,data1/boxing_storage/3875.mp4,Right Hand Head Punch
1751,data1/boxing_storage/1751.mp4,Right Hand Head Punch
987,data1/boxing_storage/987.mp4,Right Hand Head Punch
2813,data1/boxing_storage/2813.mp4,Right Hand Head Punch
4069,data1/boxing_storage/4069.mp4,Right Hand Head Punch
258,data1/boxing_storage/258.mp4,Right Hand Head Punch
4118,data1/boxing_storage/4118.mp4,Right Hand Head Punch
3895,data1/boxing_storage/3895.mp4,Right Hand Head Punch
2621,data1/boxing_storage/2621.mp4,Right Hand Head Punch
815,data1/boxing_storage/815.mp4,Right Hand Head Punch
1128,data1/boxing_storage/1128.mp4,Right Hand Head Punch
4020,data1/boxing_storage/4020.mp4,Right Hand Head Punch
2441,data1/boxing_storage/2441.mp4,Right Hand Head Punch
4069,data1/boxing_storage/4069.mp4,Right Hand Head Punch
4196,data1/boxing_storage/4196.mp4,Right Hand Head Punch
2888,data1/boxing_storage/2888.mp4,Right Hand Head Punch
2846,data1/boxing_storage/2846.mp4,Right Hand Head Punch
1403,data1/boxing_storage/1403.mp4,Right Hand Head Punch
2079,data1/boxing_storage/2079.mp4,Right Hand Head Punch
3141,data1/boxing_storage/3141.mp4,Right Hand Head Punch
1416,data1/boxing_storage/1416.mp4,Right Hand Head Punch
3924,data1/boxing_storage/3924.mp4,Right Hand Head Punch
4507,data1/boxing_storage/4507.mp4,Right Hand Head Punch
2391,data1/boxing_storage/2391.mp4,Right Hand Head Punch
47,data1/boxing_storage/47.mp4,Right Hand Head Punch
4563,data1/boxing_storage/4563.mp4,Right Hand Head Punch
4439,data1/boxing_storage/4439.mp4,Right Hand Head Punch
1316,data1/boxing_storage/1316.mp4,Right Hand Head Punch
1384,data1/boxing_storage/1384.mp4,Right Hand Head Punch
27,data1/boxing_storage/27.mp4,Right Hand Head Punch
664,data1/boxing_storage/664.mp4,Right Hand Head Punch
4455,data1/boxing_storage/4455.mp4,Right Hand Head Punch
2021,data1/boxing_storage/2021.mp4,Right Hand Head Punch
363,data1/boxing_storage/363.mp4,Right Hand Head Punch
824,data1/boxing_storage/824.mp4,Right Hand Head Punch
1243,data1/boxing_storage/1243.mp4,Right Hand Head Punch
1291,data1/boxing_storage/1291.mp4,Right Hand Head Punch
970,data1/boxing_storage/970.mp4,Right Hand Head Punch
4363,data1/boxing_storage/4363.mp4,Right Hand Head Punch
1563,data1/boxing_storage/1563.mp4,Right Hand Head Punch
352,data1/boxing_storage/352.mp4,Right Hand Head Punch
1224,data1/boxing_storage/1224.mp4,Right Hand Head Punch
4574,data1/boxing_storage/4574.mp4,Right Hand Head Punch
4426,data1/boxing_storage/4426.mp4,Right Hand Head Punch
3818,data1/boxing_storage/3818.mp4,Right Hand Head Punch
2441,data1/boxing_storage/2441.mp4,Right Hand Head Punch
3264,data1/boxing_storage/3264.mp4,Right Hand Head Punch
599,data1/boxing_storage/599.mp4,Right Hand Head Punch
565,data1/boxing_storage/565.mp4,Right Hand Head Punch
2659,data1/boxing_storage/2659.mp4,Right Hand Head Punch
2068,data1/boxing_storage/2068.mp4,Right Hand Head Punch
2153,data1/boxing_storage/2153.mp4,Right Hand Head Punch
4552,data1/boxing_storage/4552.mp4,Right Hand Head Punch
2689,data1/boxing_storage/2689.mp4,Right Hand Head Punch
2492,data1/boxing_storage/2492.mp4,Right Hand Head Punch
3924,data1/boxing_storage/3924.mp4,Right Hand Head Punch
3517,data1/boxing_storage/3517.mp4,Right Hand Head Punch
4314,data1/boxing_storage/4314.mp4,Right Hand Head Punch
2303,data1/boxing_storage/2303.mp4,Right Hand Head Punch
170,data1/boxing_storage/170.mp4,Right Hand Head Punch
2922,data1/boxing_storage/2922.mp4,Right Hand Head Punch
3747,data1/boxing_storage/3747.mp4,Right Hand Head Punch
3951,data1/boxing_storage/3951.mp4,Right Hand Head Punch
2436,data1/boxing_storage/2436.mp4,Right Hand Head Punch
511,data1/boxing_storage/511.mp4,Right Hand Head Punch
815,data1/boxing_storage/815.mp4,Right Hand Head Punch
527,data1/boxing_storage/527.mp4,Right Hand Head Punch
472,data1/boxing_storage/472.mp4,Right Hand Head Punch
2427,data1/boxing_storage/2427.mp4,Right Hand Head Punch
13,data1/boxing_storage/13.mp4,Right Hand Head Punch
304,data1/boxing_storage/304.mp4,Right Hand Head Punch
3803,data1/boxing_storage/3803.mp4,Right Hand Head Punch
3969,data1/boxing_storage/3969.mp4,Right Hand Head Punch
4317,data1/boxing_storage/4317.mp4,Right Hand Head Punch
2365,data1/boxing_storage/2365.mp4,Right Hand Head Punch
2388,data1/boxing_storage/2388.mp4,Right Hand Head Punch
2540,data1/boxing_storage/2540.mp4,Right Hand Head Punch
4454,data1/boxing_storage/4454.mp4,Right Hand Head Punch
220,data1/boxing_storage/220.mp4,Right Hand Head Punch
1895,data1/boxing_storage/1895.mp4,Right Hand Head Punch
559,data1/boxing_storage/559.mp4,Right Hand Head Punch
453,data1/boxing_storage/453.mp4,Right Hand Head Punch
2857,data1/boxing_storage/2857.mp4,Right Hand Head Punch
862,data1/boxing_storage/862.mp4,Right Hand Head Punch
1383,data1/boxing_storage/1383.mp4,Right Hand Head Punch
3737,data1/boxing_storage/3737.mp4,Right Hand Head Punch
2309,data1/boxing_storage/2309.mp4,Right Hand Head Punch
663,data1/boxing_storage/663.mp4,Right Hand Head Punch
4314,data1/boxing_storage/4314.mp4,Right Hand Head Punch
1702,data1/boxing_storage/1702.mp4,Right Hand Head Punch
1474,data1/boxing_storage/1474.mp4,Right Hand Head Punch
320,data1/boxing_storage/320.mp4,Right Hand Head Punch
1283,data1/boxing_storage/1283.mp4,Right Hand Head Punch
2078,data1/boxing_storage/2078.mp4,Right Hand Head Punch
4083,data1/boxing_storage/4083.mp4,Right Hand Head Punch
4264,data1/boxing_storage/4264.mp4,Right Hand Head Punch
4567,data1/boxing_storage/4567.mp4,Right Hand Head Punch
2122,data1/boxing_storage/2122.mp4,Right Hand Head Punch
3387,data1/boxing_storage/3387.mp4,Right Hand Head Punch
4284,data1/boxing_storage/4284.mp4,Right Hand Head Punch
1685,data1/boxing_storage/1685.mp4,Right Hand Head Punch
1189,data1/boxing_storage/1189.mp4,Right Hand Head Punch
1260,data1/boxing_storage/1260.mp4,Right Hand Head Punch
3030,data1/boxing_storage/3030.mp4,Right Hand Head Punch
464,data1/boxing_storage/464.mp4,Right Hand Head Punch
2293,data1/boxing_storage/2293.mp4,Right Hand Head Punch
586,data1/boxing_storage/586.mp4,Right Hand Head Punch
2223,data1/boxing_storage/2223.mp4,Right Hand Head Punch
3895,data1/boxing_storage/3895.mp4,Right Hand Head Punch
4269,data1/boxing_storage/4269.mp4,Right Hand Head Punch
4102,data1/boxing_storage/4102.mp4,Right Hand Head Punch
4469,data1/boxing_storage/4469.mp4,Right Hand Head Punch
1702,data1/boxing_storage/1702.mp4,Right Hand Head Punch
563,data1/boxing_storage/563.mp4,Right Hand Head Punch
4439,data1/boxing_storage/4439.mp4,Right Hand Head Punch
1835,data1/boxing_storage/1835.mp4,Right Hand Head Punch
2293,data1/boxing_storage/2293.mp4,Right Hand Head Punch
2366,data1/boxing_storage/2366.mp4,Right Hand Head Punch
1715,data1/boxing_storage/1715.mp4,Right Hand Head Punch
1370,data1/boxing_storage/1370.mp4,Right Hand Head Punch
913,data1/boxing_storage/913.mp4,Right Hand Head Punch
2513,data1/boxing_storage/2513.mp4,Right Hand Head Punch
1835,data1/boxing_storage/1835.mp4,Right Hand Head Punch
2833,data1/boxing_storage/2833.mp4,Right Hand Head Punch
4232,data1/boxing_storage/4232.mp4,Right Hand Head Punch
603,data1/boxing_storage/603.mp4,Right Hand Head Punch
2908,data1/boxing_storage/2908.mp4,Right Hand Head Punch
496,data1/boxing_storage/496.mp4,Right Hand Head Punch
752,data1/boxing_storage/752.mp4,Right Hand Head Punch
4434,data1/boxing_storage/4434.mp4,Right Hand Head Punch
762,data1/boxing_storage/762.mp4,Right Hand Head Punch
1044,data1/boxing_storage/1044.mp4,Right Hand Head Punch
2122,data1/boxing_storage/2122.mp4,Right Hand Head Punch
1818,data1/boxing_storage/1818.mp4,Right Hand Head Punch
4385,data1/boxing_storage/4385.mp4,Right Hand Head Punch
2655,data1/boxing_storage/2655.mp4,Right Hand Head Punch
393,data1/boxing_storage/393.mp4,Right Hand Head Punch
2841,data1/boxing_storage/2841.mp4,Right Hand Head Punch
4330,data1/boxing_storage/4330.mp4,Right Hand Head Punch
316,data1/boxing_storage/316.mp4,Right Hand Head Punch
2391,data1/boxing_storage/2391.mp4,Right Hand Head Punch
1169,data1/boxing_storage/1169.mp4,Right Hand Head Punch
712,data1/boxing_storage/712.mp4,Right Hand Head Punch
4148,data1/boxing_storage/4148.mp4,Right Hand Head Punch
268,data1/boxing_storage/268.mp4,Right Hand Head Punch
4196,data1/boxing_storage/4196.mp4,Right Hand Head Punch
620,data1/boxing_storage/620.mp4,Right Hand Head Punch
4250,data1/boxing_storage/4250.mp4,Right Hand Head Punch
3644,data1/boxing_storage/3644.mp4,Right Hand Head Punch
1029,data1/boxing_storage/1029.mp4,Right Hand Head Punch
559,data1/boxing_storage/559.mp4,Right Hand Head Punch
2021,data1/boxing_storage/2021.mp4,Right Hand Head Punch
2697,data1/boxing_storage/2697.mp4,Right Hand Head Punch
1949,data1/boxing_storage/1949.mp4,Right Hand Head Punch
3864,data1/boxing_storage/3864.mp4,Right Hand Head Punch
1562,data1/boxing_storage/1562.mp4,Right Hand Head Punch
1084,data1/boxing_storage/1084.mp4,Right Hand Head Punch
1084,data1/boxing_storage/1084.mp4,Right Hand Head Punch
3692,data1/boxing_storage/3692.mp4,Right Hand Head Punch
550,data1/boxing_storage/550.mp4,Right Hand Head Punch
3726,data1/boxing_storage/3726.mp4,Right Hand Head Punch
343,data1/boxing_storage/343.mp4,Right Hand Head Punch
3476,data1/boxing_storage/3476.mp4,Right Hand Head Punch
304,data1/boxing_storage/304.mp4,Right Hand Head Punch
2136,data1/boxing_storage/2136.mp4,Right Hand Head Punch
4413,data1/boxing_storage/4413.mp4,Right Hand Head Punch
27,data1/boxing_storage/27.mp4,Right Hand Head Punch
2458,data1/boxing_storage/2458.mp4,Right Hand Head Punch
3201,data1/boxing_storage/3201.mp4,Right Hand Head Punch
3785,data1/boxing_storage/3785.mp4,Right Hand Head Punch
4583,data1/boxing_storage/4583.mp4,Right Hand Head Punch
2786,data1/boxing_storage/2786.mp4,Right Hand Head Punch
2153,data1/boxing_storage/2153.mp4,Right Hand Head Punch
2675,data1/boxing_storage/2675.mp4,Right Hand Head Punch
3517,data1/boxing_storage/3517.mp4,Right Hand Head Punch
1280,data1/boxing_storage/1280.mp4,Right Hand Head Punch
2714,data1/boxing_storage/2714.mp4,Right Hand Head Punch
1889,data1/boxing_storage/1889.mp4,Right Hand Head Punch
273,data1/boxing_storage/273.mp4,Right Hand Head Punch
2841,data1/boxing_storage/2841.mp4,Right Hand Head Punch
472,data1/boxing_storage/472.mp4,Right Hand Head Punch
4054,data1/boxing_storage/4054.mp4,Right Hand Head Punch
4494,data1/boxing_storage/4494.mp4,Right Hand Head Punch
455,data1/boxing_storage/455.mp4,Right Hand Head Punch
4423,data1/boxing_storage/4423.mp4,Right Hand Head Punch
1370,data1/boxing_storage/1370.mp4,Right Hand Head Punch
275,data1/boxing_storage/275.mp4,Right Hand Head Punch
686,data1/boxing_storage/686.mp4,Right Hand Head Punch
1217,data1/boxing_storage/1217.mp4,Right Hand Head Punch
1291,data1/boxing_storage/1291.mp4,Right Hand Head Punch
323,data1/boxing_storage/323.mp4,Right Hand Head Punch
1901,data1/boxing_storage/1901.mp4,Right Hand Head Punch
606,data1/boxing_storage/606.mp4,Right Hand Head Punch
4589,data1/boxing_storage/4589.mp4,Right Hand Head Punch
843,data1/boxing_storage/843.mp4,Left Hand Missed Punch
2941,data1/boxing_storage/2941.mp4,Left Hand Missed Punch
1848,data1/boxing_storage/1848.mp4,Left Hand Missed Punch
886,data1/boxing_storage/886.mp4,Left Hand Missed Punch
500,data1/boxing_storage/500.mp4,Left Hand Missed Punch
4292,data1/boxing_storage/4292.mp4,Left Hand Missed Punch
182,data1/boxing_storage/182.mp4,Left Hand Missed Punch
3749,data1/boxing_storage/3749.mp4,Left Hand Missed Punch
996,data1/boxing_storage/996.mp4,Left Hand Missed Punch
3033,data1/boxing_storage/3033.mp4,Left Hand Missed Punch
1548,data1/boxing_storage/1548.mp4,Left Hand Missed Punch
2301,data1/boxing_storage/2301.mp4,Left Hand Missed Punch
3007,data1/boxing_storage/3007.mp4,Left Hand Missed Punch
669,data1/boxing_storage/669.mp4,Left Hand Missed Punch
2564,data1/boxing_storage/2564.mp4,Left Hand Missed Punch
813,data1/boxing_storage/813.mp4,Left Hand Missed Punch
3998,data1/boxing_storage/3998.mp4,Left Hand Missed Punch
1031,data1/boxing_storage/1031.mp4,Left Hand Missed Punch
3992,data1/boxing_storage/3992.mp4,Left Hand Missed Punch
2111,data1/boxing_storage/2111.mp4,Left Hand Missed Punch
2377,data1/boxing_storage/2377.mp4,Left Hand Missed Punch
3173,data1/boxing_storage/3173.mp4,Left Hand Missed Punch
2806,data1/boxing_storage/2806.mp4,Left Hand Missed Punch
2704,data1/boxing_storage/2704.mp4,Left Hand Missed Punch
1387,data1/boxing_storage/1387.mp4,Left Hand Missed Punch
1866,data1/boxing_storage/1866.mp4,Left Hand Missed Punch
1152,data1/boxing_storage/1152.mp4,Left Hand Missed Punch
3010,data1/boxing_storage/3010.mp4,Left Hand Missed Punch
2144,data1/boxing_storage/2144.mp4,Left Hand Missed Punch
186,data1/boxing_storage/186.mp4,Left Hand Missed Punch
1764,data1/boxing_storage/1764.mp4,Left Hand Missed Punch
3558,data1/boxing_storage/3558.mp4,Left Hand Missed Punch
3077,data1/boxing_storage/3077.mp4,Left Hand Missed Punch
469,data1/boxing_storage/469.mp4,Left Hand Missed Punch
3272,data1/boxing_storage/3272.mp4,Left Hand Missed Punch
4111,data1/boxing_storage/4111.mp4,Left Hand Missed Punch
3091,data1/boxing_storage/3091.mp4,Left Hand Missed Punch
4288,data1/boxing_storage/4288.mp4,Left Hand Missed Punch
1371,data1/boxing_storage/1371.mp4,Left Hand Missed Punch
4129,data1/boxing_storage/4129.mp4,Left Hand Missed Punch
3576,data1/boxing_storage/3576.mp4,Left Hand Missed Punch
3584,data1/boxing_storage/3584.mp4,Left Hand Missed Punch
1712,data1/boxing_storage/1712.mp4,Left Hand Missed Punch
3247,data1/boxing_storage/3247.mp4,Left Hand Missed Punch
1031,data1/boxing_storage/1031.mp4,Left Hand Missed Punch
3137,data1/boxing_storage/3137.mp4,Left Hand Missed Punch
3884,data1/boxing_storage/3884.mp4,Left Hand Missed Punch
182,data1/boxing_storage/182.mp4,Left Hand Missed Punch
1240,data1/boxing_storage/1240.mp4,Left Hand Missed Punch
1855,data1/boxing_storage/1855.mp4,Left Hand Missed Punch
2708,data1/boxing_storage/2708.mp4,Left Hand Missed Punch
3697,data1/boxing_storage/3697.mp4,Left Hand Missed Punch
2168,data1/boxing_storage/2168.mp4,Left Hand Missed Punch
119,data1/boxing_storage/119.mp4,Left Hand Missed Punch
1698,data1/boxing_storage/1698.mp4,Left Hand Missed Punch
2383,data1/boxing_storage/2383.mp4,Left Hand Missed Punch
3582,data1/boxing_storage/3582.mp4,Left Hand Missed Punch
2344,data1/boxing_storage/2344.mp4,Left Hand Missed Punch
682,data1/boxing_storage/682.mp4,Left Hand Missed Punch
2515,data1/boxing_storage/2515.mp4,Left Hand Missed Punch
2999,data1/boxing_storage/2999.mp4,Left Hand Missed Punch
2900,data1/boxing_storage/2900.mp4,Left Hand Missed Punch
3263,data1/boxing_storage/3263.mp4,Left Hand Missed Punch
251,data1/boxing_storage/251.mp4,Left Hand Missed Punch
1481,data1/boxing_storage/1481.mp4,Left Hand Missed Punch
573,data1/boxing_storage/573.mp4,Left Hand Missed Punch
3567,data1/boxing_storage/3567.mp4,Left Hand Missed Punch
2708,data1/boxing_storage/2708.mp4,Left Hand Missed Punch
4,data1/boxing_storage/4.mp4,Left Hand Missed Punch
2713,data1/boxing_storage/2713.mp4,Left Hand Missed Punch
3583,data1/boxing_storage/3583.mp4,Left Hand Missed Punch
874,data1/boxing_storage/874.mp4,Left Hand Missed Punch
3093,data1/boxing_storage/3093.mp4,Left Hand Missed Punch
4322,data1/boxing_storage/4322.mp4,Left Hand Missed Punch
2762,data1/boxing_storage/2762.mp4,Left Hand Missed Punch
4571,data1/boxing_storage/4571.mp4,Left Hand Missed Punch
3534,data1/boxing_storage/3534.mp4,Left Hand Missed Punch
1181,data1/boxing_storage/1181.mp4,Left Hand Missed Punch
1455,data1/boxing_storage/1455.mp4,Left Hand Missed Punch
1844,data1/boxing_storage/1844.mp4,Left Hand Missed Punch
1848,data1/boxing_storage/1848.mp4,Left Hand Missed Punch
3002,data1/boxing_storage/3002.mp4,Left Hand Missed Punch
3012,data1/boxing_storage/3012.mp4,Left Hand Missed Punch
4551,data1/boxing_storage/4551.mp4,Left Hand Missed Punch
1760,data1/boxing_storage/1760.mp4,Left Hand Missed Punch
4316,data1/boxing_storage/4316.mp4,Left Hand Missed Punch
1998,data1/boxing_storage/1998.mp4,Left Hand Missed Punch
4534,data1/boxing_storage/4534.mp4,Left Hand Missed Punch
4497,data1/boxing_storage/4497.mp4,Left Hand Missed Punch
2332,data1/boxing_storage/2332.mp4,Left Hand Missed Punch
416,data1/boxing_storage/416.mp4,Left Hand Missed Punch
1576,data1/boxing_storage/1576.mp4,Left Hand Missed Punch
1359,data1/boxing_storage/1359.mp4,Left Hand Missed Punch
2624,data1/boxing_storage/2624.mp4,Left Hand Missed Punch
3175,data1/boxing_storage/3175.mp4,Left Hand Missed Punch
296,data1/boxing_storage/296.mp4,Left Hand Missed Punch
1133,data1/boxing_storage/1133.mp4,Left Hand Missed Punch
124,data1/boxing_storage/124.mp4,Left Hand Missed Punch
482,data1/boxing_storage/482.mp4,Left Hand Missed Punch
3304,data1/boxing_storage/3304.mp4,Left Hand Missed Punch
